"filename","processname","lastruntime","processpath","runcount","filesize","foldercreatedtime","foldermodifiedtime"
﻿"DEVENV.EXE-91AC67D2.pf","DEVENV.EXE","1691646640","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\COMMON7\IDE\DEVENV.EXE","3","61555","1688365409","1691650540"
﻿"DEVENV.EXE-91AC67D2.pf","DEVENV.EXE","1691567460","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\COMMON7\IDE\DEVENV.EXE","3","61555","1688365409","1691650540"
﻿"DEVENV.EXE-91AC67D2.pf","DEVENV.EXE","1691564485","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\COMMON7\IDE\DEVENV.EXE","3","61555","1688365409","1691650540"
﻿"DEVENV.EXE-91AC67D2.pf","DEVENV.EXE","1691483441","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\COMMON7\IDE\DEVENV.EXE","3","61555","1688365409","1691650540"
﻿"DEVENV.EXE-91AC67D2.pf","DEVENV.EXE","1691399663","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\COMMON7\IDE\DEVENV.EXE","3","61555","1688365409","1691650540"
﻿"DEVENV.EXE-91AC67D2.pf","DEVENV.EXE","1690516442","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\COMMON7\IDE\DEVENV.EXE","3","61555","1688365409","1691650540"
﻿"DLLHOST.EXE-0F564EEF.pf","DLLHOST.EXE","1688104021","C:\WINDOWS\SYSTEM32\DLLHOST.EXE","3","7906","1688104031","1688104031"
﻿"DLLHOST.EXE-570206E5.pf","DLLHOST.EXE","1691698817","C:\WINDOWS\SYSTEM32\DLLHOST.EXE","0","5438","1691698822","1691698822"
﻿"DLLHOST.EXE-5E46FA0D.pf","DLLHOST.EXE","1691650267","C:\WINDOWS\SYSTEM32\DLLHOST.EXE","0","4015","1691647108","1691650277"
﻿"DLLHOST.EXE-5E46FA0D.pf","DLLHOST.EXE","1691650260","C:\WINDOWS\SYSTEM32\DLLHOST.EXE","0","4015","1691647108","1691650277"
﻿"DLLHOST.EXE-5E46FA0D.pf","DLLHOST.EXE","1691647103","C:\WINDOWS\SYSTEM32\DLLHOST.EXE","0","4015","1691647108","1691650277"
﻿"DLLHOST.EXE-87C432C3.pf","DLLHOST.EXE","1691662337","C:\WINDOWS\SYSTEM32\DLLHOST.EXE","0","22801","1691661268","1691662347"
﻿"DLLHOST.EXE-87C432C3.pf","DLLHOST.EXE","1691661258","C:\WINDOWS\SYSTEM32\DLLHOST.EXE","0","22801","1691661268","1691662347"
﻿"DLLHOST.EXE-96A90B3C.pf","DLLHOST.EXE","1691747634","C:\WINDOWS\SYSWOW64\DLLHOST.EXE","4","9110","1691743743","1691747641"
﻿"DLLHOST.EXE-96A90B3C.pf","DLLHOST.EXE","1691747174","C:\WINDOWS\SYSWOW64\DLLHOST.EXE","4","9110","1691743743","1691747641"
﻿"DLLHOST.EXE-96A90B3C.pf","DLLHOST.EXE","1691747053","C:\WINDOWS\SYSWOW64\DLLHOST.EXE","4","9110","1691743743","1691747641"
﻿"DLLHOST.EXE-96A90B3C.pf","DLLHOST.EXE","1691746768","C:\WINDOWS\SYSWOW64\DLLHOST.EXE","4","9110","1691743743","1691747641"
﻿"DLLHOST.EXE-96A90B3C.pf","DLLHOST.EXE","1691746546","C:\WINDOWS\SYSWOW64\DLLHOST.EXE","4","9110","1691743743","1691747641"
﻿"DLLHOST.EXE-96A90B3C.pf","DLLHOST.EXE","1691746384","C:\WINDOWS\SYSWOW64\DLLHOST.EXE","4","9110","1691743743","1691747641"
﻿"DLLHOST.EXE-96A90B3C.pf","DLLHOST.EXE","1691746263","C:\WINDOWS\SYSWOW64\DLLHOST.EXE","4","9110","1691743743","1691747641"
﻿"DLLHOST.EXE-96A90B3C.pf","DLLHOST.EXE","1691745811","C:\WINDOWS\SYSWOW64\DLLHOST.EXE","4","9110","1691743743","1691747641"
﻿"DLLHOST.EXE-BD1EF907.pf","DLLHOST.EXE","1691747378","C:\WINDOWS\SYSTEM32\DLLHOST.EXE","4","9037","1691647202","1691747384"
﻿"DLLHOST.EXE-BD1EF907.pf","DLLHOST.EXE","1691743117","C:\WINDOWS\SYSTEM32\DLLHOST.EXE","4","9037","1691647202","1691747384"
﻿"DLLHOST.EXE-BD1EF907.pf","DLLHOST.EXE","1691742330","C:\WINDOWS\SYSTEM32\DLLHOST.EXE","4","9037","1691647202","1691747384"
﻿"DLLHOST.EXE-BD1EF907.pf","DLLHOST.EXE","1691736908","C:\WINDOWS\SYSTEM32\DLLHOST.EXE","4","9037","1691647202","1691747384"
﻿"DLLHOST.EXE-BD1EF907.pf","DLLHOST.EXE","1691736671","C:\WINDOWS\SYSTEM32\DLLHOST.EXE","4","9037","1691647202","1691747384"
﻿"DLLHOST.EXE-BD1EF907.pf","DLLHOST.EXE","1691736636","C:\WINDOWS\SYSTEM32\DLLHOST.EXE","4","9037","1691647202","1691747384"
﻿"DLLHOST.EXE-BD1EF907.pf","DLLHOST.EXE","1691651014","C:\WINDOWS\SYSTEM32\DLLHOST.EXE","4","9037","1691647202","1691747384"
﻿"DLLHOST.EXE-BD1EF907.pf","DLLHOST.EXE","1691650957","C:\WINDOWS\SYSTEM32\DLLHOST.EXE","4","9037","1691647202","1691747384"
﻿"DLLHOST.EXE-FC981FFE.pf","DLLHOST.EXE","1691742472","C:\WINDOWS\SYSTEM32\DLLHOST.EXE","0","4102","1691647614","1691742478"
﻿"DLLHOST.EXE-FC981FFE.pf","DLLHOST.EXE","1691742458","C:\WINDOWS\SYSTEM32\DLLHOST.EXE","0","4102","1691647614","1691742478"
﻿"DLLHOST.EXE-FC981FFE.pf","DLLHOST.EXE","1691650331","C:\WINDOWS\SYSTEM32\DLLHOST.EXE","0","4102","1691647614","1691742478"
﻿"DLLHOST.EXE-FC981FFE.pf","DLLHOST.EXE","1691647608","C:\WINDOWS\SYSTEM32\DLLHOST.EXE","0","4102","1691647614","1691742478"
﻿"EN_VISUAL_STUDIO_2012_SDK_X86-35D612F1.pf","EN_VISUAL_STUDIO_2012_SDK_X86","1688627953","C:\USERS\TEST\DOWNLOADS\EN_VISUAL_STUDIO_2012_SDK_X86_920808.EXE","3","29791","1688625247","1688627964"
﻿"EN_VISUAL_STUDIO_2012_SDK_X86-35D612F1.pf","EN_VISUAL_STUDIO_2012_SDK_X86","1688626637","C:\USERS\TEST\DOWNLOADS\EN_VISUAL_STUDIO_2012_SDK_X86_920808.EXE","3","29791","1688625247","1688627964"
﻿"EN_VISUAL_STUDIO_2012_SDK_X86-35D612F1.pf","EN_VISUAL_STUDIO_2012_SDK_X86","1688626637","C:\USERS\TEST\DOWNLOADS\EN_VISUAL_STUDIO_2012_SDK_X86_920808.EXE","3","29791","1688625247","1688627964"
﻿"EN_VISUAL_STUDIO_2012_SDK_X86-35D612F1.pf","EN_VISUAL_STUDIO_2012_SDK_X86","1688626373","C:\USERS\TEST\DOWNLOADS\EN_VISUAL_STUDIO_2012_SDK_X86_920808.EXE","3","29791","1688625247","1688627964"
﻿"EN_VISUAL_STUDIO_2012_SDK_X86-35D612F1.pf","EN_VISUAL_STUDIO_2012_SDK_X86","1688625877","C:\USERS\TEST\DOWNLOADS\EN_VISUAL_STUDIO_2012_SDK_X86_920808.EXE","3","29791","1688625247","1688627964"
﻿"EN_VISUAL_STUDIO_2012_SDK_X86-35D612F1.pf","EN_VISUAL_STUDIO_2012_SDK_X86","1688625564","C:\USERS\TEST\DOWNLOADS\EN_VISUAL_STUDIO_2012_SDK_X86_920808.EXE","3","29791","1688625247","1688627964"
﻿"EN_VISUAL_STUDIO_2012_SDK_X86-35D612F1.pf","EN_VISUAL_STUDIO_2012_SDK_X86","1688625564","C:\USERS\TEST\DOWNLOADS\EN_VISUAL_STUDIO_2012_SDK_X86_920808.EXE","3","29791","1688625247","1688627964"
﻿"EN_VISUAL_STUDIO_2012_SDK_X86-35D612F1.pf","EN_VISUAL_STUDIO_2012_SDK_X86","1688625376","C:\USERS\TEST\DOWNLOADS\EN_VISUAL_STUDIO_2012_SDK_X86_920808.EXE","3","29791","1688625247","1688627964"
﻿"EXPLORER.EXE-A80E4F97.pf","EXPLORER.EXE","1688628479","C:\WINDOWS\EXPLORER.EXE","3","59899","1688104019","1688628489"
﻿"EXPLORER.EXE-A80E4F97.pf","EXPLORER.EXE","1688626326","C:\WINDOWS\EXPLORER.EXE","3","59899","1688104019","1688628489"
﻿"EXPLORER.EXE-A80E4F97.pf","EXPLORER.EXE","1688626326","C:\WINDOWS\EXPLORER.EXE","3","59899","1688104019","1688628489"
﻿"EXPLORER.EXE-A80E4F97.pf","EXPLORER.EXE","1688625996","C:\WINDOWS\EXPLORER.EXE","3","59899","1688104019","1688628489"
﻿"EXPLORER.EXE-A80E4F97.pf","EXPLORER.EXE","1688625996","C:\WINDOWS\EXPLORER.EXE","3","59899","1688104019","1688628489"
﻿"EXPLORER.EXE-A80E4F97.pf","EXPLORER.EXE","1688625527","C:\WINDOWS\EXPLORER.EXE","3","59899","1688104019","1688628489"
﻿"EXPLORER.EXE-A80E4F97.pf","EXPLORER.EXE","1688365398","C:\WINDOWS\EXPLORER.EXE","3","59899","1688104019","1688628489"
﻿"EXPLORER.EXE-A80E4F97.pf","EXPLORER.EXE","1688365398","C:\WINDOWS\EXPLORER.EXE","3","59899","1688104019","1688628489"
﻿"FILECOAUTH.EXE-162A980B.pf","FILECOAUTH.EXE","1691732808","C:\USERS\TEST\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\23.147.0716.0001\FILECOAUTH.EXE","0","9647","1691399701","1691732815"
﻿"FILECOAUTH.EXE-162A980B.pf","FILECOAUTH.EXE","1691732208","C:\USERS\TEST\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\23.147.0716.0001\FILECOAUTH.EXE","0","9647","1691399701","1691732815"
﻿"FILECOAUTH.EXE-162A980B.pf","FILECOAUTH.EXE","1691731608","C:\USERS\TEST\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\23.147.0716.0001\FILECOAUTH.EXE","0","9647","1691399701","1691732815"
﻿"FILECOAUTH.EXE-162A980B.pf","FILECOAUTH.EXE","1691731008","C:\USERS\TEST\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\23.147.0716.0001\FILECOAUTH.EXE","0","9647","1691399701","1691732815"
﻿"FILECOAUTH.EXE-162A980B.pf","FILECOAUTH.EXE","1691730408","C:\USERS\TEST\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\23.147.0716.0001\FILECOAUTH.EXE","0","9647","1691399701","1691732815"
﻿"FILECOAUTH.EXE-162A980B.pf","FILECOAUTH.EXE","1691729808","C:\USERS\TEST\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\23.147.0716.0001\FILECOAUTH.EXE","0","9647","1691399701","1691732815"
﻿"FILECOAUTH.EXE-162A980B.pf","FILECOAUTH.EXE","1691729208","C:\USERS\TEST\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\23.147.0716.0001\FILECOAUTH.EXE","0","9647","1691399701","1691732815"
﻿"FILECOAUTH.EXE-162A980B.pf","FILECOAUTH.EXE","1691728608","C:\USERS\TEST\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\23.147.0716.0001\FILECOAUTH.EXE","0","9647","1691399701","1691732815"
﻿"FILECOAUTH.EXE-CD40C1B9.pf","FILECOAUTH.EXE","1691747808","C:\USERS\TEST\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\23.153.0724.0003\FILECOAUTH.EXE","0","9489","1691733415","1691747815"
﻿"FILECOAUTH.EXE-CD40C1B9.pf","FILECOAUTH.EXE","1691747208","C:\USERS\TEST\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\23.153.0724.0003\FILECOAUTH.EXE","0","9489","1691733415","1691747815"
﻿"FILECOAUTH.EXE-CD40C1B9.pf","FILECOAUTH.EXE","1691746608","C:\USERS\TEST\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\23.153.0724.0003\FILECOAUTH.EXE","0","9489","1691733415","1691747815"
﻿"FILECOAUTH.EXE-CD40C1B9.pf","FILECOAUTH.EXE","1691746008","C:\USERS\TEST\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\23.153.0724.0003\FILECOAUTH.EXE","0","9489","1691733415","1691747815"
﻿"FILECOAUTH.EXE-CD40C1B9.pf","FILECOAUTH.EXE","1691745409","C:\USERS\TEST\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\23.153.0724.0003\FILECOAUTH.EXE","0","9489","1691733415","1691747815"
﻿"FILECOAUTH.EXE-CD40C1B9.pf","FILECOAUTH.EXE","1691744808","C:\USERS\TEST\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\23.153.0724.0003\FILECOAUTH.EXE","0","9489","1691733415","1691747815"
﻿"FILECOAUTH.EXE-CD40C1B9.pf","FILECOAUTH.EXE","1691744208","C:\USERS\TEST\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\23.153.0724.0003\FILECOAUTH.EXE","0","9489","1691733415","1691747815"
﻿"FILECOAUTH.EXE-CD40C1B9.pf","FILECOAUTH.EXE","1691743608","C:\USERS\TEST\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\23.153.0724.0003\FILECOAUTH.EXE","0","9489","1691733415","1691747815"
﻿"FILESYNCCONFIG.EXE-99920BDC.pf","FILESYNCCONFIG.EXE","1691732902","C:\USERS\TEST\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\23.153.0724.0003\FILESYNCCONFIG.EXE","0","8039","1691732907","1691732907"
﻿"FIRSTLOGONANIM.EXE-674CDAB9.pf","FIRSTLOGONANIM.EXE","1688103377","C:\WINDOWS\SYSTEM32\OOBE\FIRSTLOGONANIM.EXE","3","11956","1688103387","1688103387"
﻿"GAMEBAR.EXE-86D98735.pf","GAMEBAR.EXE","1691399113","C:\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.XBOXGAMINGOVERLAY_5.823.3261.0_X64__8WEKYB3D8BBWE\GAMEBAR.EXE","7","45498","1688139902","1691399123"
﻿"GAMEBAR.EXE-86D98735.pf","GAMEBAR.EXE","1688139892","C:\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.XBOXGAMINGOVERLAY_5.823.3261.0_X64__8WEKYB3D8BBWE\GAMEBAR.EXE","7","45498","1688139902","1691399123"
﻿"GAMEBARFTSERVER.EXE-B0AEEE4A.pf","GAMEBARFTSERVER.EXE","1691648159","C:\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.XBOXGAMINGOVERLAY_5.823.3261.0_X64__8WEKYB3D8BBWE\GAMEBARFTSERVER.EXE","4","9303","1691648169","1691648169"
﻿"GIT-2.41.0.3-64-BIT.TMP-553BBA07.pf","GIT-2.41.0.3-64-BIT.TMP","1689832036","C:\USERS\TEST\APPDATA\LOCAL\TEMP\IS-M3R01.TMP\GIT-2.41.0.3-64-BIT.TMP","3","12695","1689832046","1689832046"
﻿"GIT-2.41.0.3-64-BIT.TMP-5FBB5CE2.pf","GIT-2.41.0.3-64-BIT.TMP","1689752669","C:\USERS\TEST\APPDATA\LOCAL\TEMP\IS-CS76O.TMP\GIT-2.41.0.3-64-BIT.TMP","3","11141","1689752679","1689752679"
﻿"GIT-2.41.0.3-64-BIT.TMP-A43A8900.pf","GIT-2.41.0.3-64-BIT.TMP","1689832043","C:\USERS\TEST\APPDATA\LOCAL\TEMP\IS-7VAND.TMP\GIT-2.41.0.3-64-BIT.TMP","3","12612","1689832053","1689832053"
﻿"GIT-2.41.0.3-64-BIT.TMP-F03937B3.pf","GIT-2.41.0.3-64-BIT.TMP","1689752662","C:\USERS\TEST\APPDATA\LOCAL\TEMP\IS-AABBI.TMP\GIT-2.41.0.3-64-BIT.TMP","3","12617","1689752672","1689752672"
﻿"GIT-REMOTE-HTTPS.EXE-7750AC41.pf","GIT-REMOTE-HTTPS.EXE","1691650372","C:\PROGRAM FILES\GIT\MINGW64\LIBEXEC\GIT-CORE\GIT-REMOTE-HTTPS.EXE","0","7658","1691650382","1691650382"
﻿"GIT.EXE-21646C5F.pf","GIT.EXE","1691747942","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\COMMON7\IDE\COMMONEXTENSIONS\MICROSOFT\TEAMFOUNDATION\TEAM EXPLORER\GIT\MINGW32\BIN\GIT.EXE","0","7482","1691399666","1691747942"
﻿"GIT.EXE-21646C5F.pf","GIT.EXE","1691747819","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\COMMON7\IDE\COMMONEXTENSIONS\MICROSOFT\TEAMFOUNDATION\TEAM EXPLORER\GIT\MINGW32\BIN\GIT.EXE","0","7482","1691399666","1691747942"
﻿"GIT.EXE-21646C5F.pf","GIT.EXE","1691747582","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\COMMON7\IDE\COMMONEXTENSIONS\MICROSOFT\TEAMFOUNDATION\TEAM EXPLORER\GIT\MINGW32\BIN\GIT.EXE","0","7482","1691399666","1691747942"
﻿"GIT.EXE-21646C5F.pf","GIT.EXE","1691747458","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\COMMON7\IDE\COMMONEXTENSIONS\MICROSOFT\TEAMFOUNDATION\TEAM EXPLORER\GIT\MINGW32\BIN\GIT.EXE","0","7482","1691399666","1691747942"
﻿"GIT.EXE-21646C5F.pf","GIT.EXE","1691747291","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\COMMON7\IDE\COMMONEXTENSIONS\MICROSOFT\TEAMFOUNDATION\TEAM EXPLORER\GIT\MINGW32\BIN\GIT.EXE","0","7482","1691399666","1691747942"
﻿"GIT.EXE-21646C5F.pf","GIT.EXE","1691747046","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\COMMON7\IDE\COMMONEXTENSIONS\MICROSOFT\TEAMFOUNDATION\TEAM EXPLORER\GIT\MINGW32\BIN\GIT.EXE","0","7482","1691399666","1691747942"
﻿"GIT.EXE-21646C5F.pf","GIT.EXE","1691746919","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\COMMON7\IDE\COMMONEXTENSIONS\MICROSOFT\TEAMFOUNDATION\TEAM EXPLORER\GIT\MINGW32\BIN\GIT.EXE","0","7482","1691399666","1691747942"
﻿"GIT.EXE-21646C5F.pf","GIT.EXE","1691746668","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\COMMON7\IDE\COMMONEXTENSIONS\MICROSOFT\TEAMFOUNDATION\TEAM EXPLORER\GIT\MINGW32\BIN\GIT.EXE","0","7482","1691399666","1691747942"
﻿"GIT.EXE-23EBE2C6.pf","GIT.EXE","1691743417","C:\PROGRAM FILES\GIT\CMD\GIT.EXE","0","3471","1691650381","1691743417"
﻿"GIT.EXE-23EBE2C6.pf","GIT.EXE","1691743415","C:\PROGRAM FILES\GIT\CMD\GIT.EXE","0","3471","1691650381","1691743417"
﻿"GIT.EXE-23EBE2C6.pf","GIT.EXE","1691650371","C:\PROGRAM FILES\GIT\CMD\GIT.EXE","0","3471","1691650381","1691743417"
﻿"GIT.EXE-7CFA7B57.pf","GIT.EXE","1691743417","C:\PROGRAM FILES\GIT\MINGW64\BIN\GIT.EXE","0","5278","1691650381","1691743417"
﻿"GIT.EXE-7CFA7B57.pf","GIT.EXE","1691743417","C:\PROGRAM FILES\GIT\MINGW64\BIN\GIT.EXE","0","5278","1691650381","1691743417"
﻿"GIT.EXE-7CFA7B57.pf","GIT.EXE","1691650371","C:\PROGRAM FILES\GIT\MINGW64\BIN\GIT.EXE","0","5278","1691650381","1691743417"
﻿"GIT.EXE-85B79844.pf","GIT.EXE","1691650459","C:\PROGRAM FILES\GIT\MINGW64\LIBEXEC\GIT-CORE\GIT.EXE","0","29214","1691650382","1691650460"
﻿"GIT.EXE-85B79844.pf","GIT.EXE","1691650452","C:\PROGRAM FILES\GIT\MINGW64\LIBEXEC\GIT-CORE\GIT.EXE","0","29214","1691650382","1691650460"
﻿"GIT.EXE-85B79844.pf","GIT.EXE","1691650452","C:\PROGRAM FILES\GIT\MINGW64\LIBEXEC\GIT-CORE\GIT.EXE","0","29214","1691650382","1691650460"
﻿"GIT.EXE-85B79844.pf","GIT.EXE","1691650451","C:\PROGRAM FILES\GIT\MINGW64\LIBEXEC\GIT-CORE\GIT.EXE","0","29214","1691650382","1691650460"
﻿"GIT.EXE-85B79844.pf","GIT.EXE","1691650374","C:\PROGRAM FILES\GIT\MINGW64\LIBEXEC\GIT-CORE\GIT.EXE","0","29214","1691650382","1691650460"
﻿"GIT.EXE-85B79844.pf","GIT.EXE","1691650372","C:\PROGRAM FILES\GIT\MINGW64\LIBEXEC\GIT-CORE\GIT.EXE","0","29214","1691650382","1691650460"
﻿"GIT.EXE-85B79844.pf","GIT.EXE","1691650372","C:\PROGRAM FILES\GIT\MINGW64\LIBEXEC\GIT-CORE\GIT.EXE","0","29214","1691650382","1691650460"
﻿"GO.EXE-A297BFFB.pf","GO.EXE","1691650313","C:\PROGRAM FILES\GO\BIN\GO.EXE","0","32297","1691650324","1691650324"
﻿"HELPPANE.EXE-FEDC965B.pf","HELPPANE.EXE","1691745960","C:\WINDOWS\HELPPANE.EXE","3","22836","1688104100","1691745971"
﻿"HELPPANE.EXE-FEDC965B.pf","HELPPANE.EXE","1688104090","C:\WINDOWS\HELPPANE.EXE","3","22836","1688104100","1691745971"
﻿"HXOUTLOOK.EXE-3F875E0A.pf","HXOUTLOOK.EXE","1691563527","C:\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.WINDOWSCOMMUNICATIONSAPPS_16005.14326.21524.0_X64__8WEKYB3D8BBWE\HXOUTLOOK.EXE","7","28126","1691563534","1691563534"
﻿"HXTSR.EXE-8BF142C4.pf","HXTSR.EXE","1691744533","C:\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.WINDOWSCOMMUNICATIONSAPPS_16005.14326.21524.0_X64__8WEKYB3D8BBWE\HXTSR.EXE","4","14734","1691744543","1691744543"
﻿"ICACLS.EXE-E79D2D93.pf","ICACLS.EXE","1691743444","C:\WINDOWS\SYSTEM32\ICACLS.EXE","0","4583","1691743445","1691743445"
﻿"IDENTITY_HELPER.EXE-7DB5DBF4.pf","IDENTITY_HELPER.EXE","1691732828","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\115.0.1901.200\IDENTITY_HELPER.EXE","4","19996","1691725185","1691732839"
﻿"IDENTITY_HELPER.EXE-7DB5DBF4.pf","IDENTITY_HELPER.EXE","1691729662","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\115.0.1901.200\IDENTITY_HELPER.EXE","4","19996","1691725185","1691732839"
﻿"IDENTITY_HELPER.EXE-7DB5DBF4.pf","IDENTITY_HELPER.EXE","1691729654","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\115.0.1901.200\IDENTITY_HELPER.EXE","4","19996","1691725185","1691732839"
﻿"IDENTITY_HELPER.EXE-7DB5DBF4.pf","IDENTITY_HELPER.EXE","1691726055","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\115.0.1901.200\IDENTITY_HELPER.EXE","4","19996","1691725185","1691732839"
﻿"IDENTITY_HELPER.EXE-7DB5DBF4.pf","IDENTITY_HELPER.EXE","1691726006","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\115.0.1901.200\IDENTITY_HELPER.EXE","4","19996","1691725185","1691732839"
﻿"IDENTITY_HELPER.EXE-7DB5DBF4.pf","IDENTITY_HELPER.EXE","1691725576","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\115.0.1901.200\IDENTITY_HELPER.EXE","4","19996","1691725185","1691732839"
﻿"IDENTITY_HELPER.EXE-7DB5DBF4.pf","IDENTITY_HELPER.EXE","1691725175","C:\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\115.0.1901.200\IDENTITY_HELPER.EXE","4","19996","1691725185","1691732839"
﻿"LINK.EXE-075C61B2.pf","LINK.EXE","1691748062","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\VC\TOOLS\MSVC\14.29.30133\BIN\HOSTX86\X64\LINK.EXE","0","15889","1691650611","1691748075"
﻿"LINK.EXE-075C61B2.pf","LINK.EXE","1691747826","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\VC\TOOLS\MSVC\14.29.30133\BIN\HOSTX86\X64\LINK.EXE","0","15889","1691650611","1691748075"
﻿"LINK.EXE-075C61B2.pf","LINK.EXE","1691747589","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\VC\TOOLS\MSVC\14.29.30133\BIN\HOSTX86\X64\LINK.EXE","0","15889","1691650611","1691748075"
﻿"LINK.EXE-075C61B2.pf","LINK.EXE","1691747306","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\VC\TOOLS\MSVC\14.29.30133\BIN\HOSTX86\X64\LINK.EXE","0","15889","1691650611","1691748075"
﻿"LINK.EXE-075C61B2.pf","LINK.EXE","1691747053","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\VC\TOOLS\MSVC\14.29.30133\BIN\HOSTX86\X64\LINK.EXE","0","15889","1691650611","1691748075"
﻿"LINK.EXE-075C61B2.pf","LINK.EXE","1691746759","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\VC\TOOLS\MSVC\14.29.30133\BIN\HOSTX86\X64\LINK.EXE","0","15889","1691650611","1691748075"
﻿"LINK.EXE-075C61B2.pf","LINK.EXE","1691746487","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\VC\TOOLS\MSVC\14.29.30133\BIN\HOSTX86\X64\LINK.EXE","0","15889","1691650611","1691748075"
﻿"LINK.EXE-075C61B2.pf","LINK.EXE","1691746233","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO\2019\COMMUNITY\VC\TOOLS\MSVC\14.29.30133\BIN\HOSTX86\X64\LINK.EXE","0","15889","1691650611","1691748075"
﻿"LINK.EXE-0E459734.pf","LINK.EXE","1691650164","C:\PROGRAM FILES (X86)\MICROSOFT VISUAL STUDIO 11.0\VC\BIN\X86_AMD64\LINK.EXE","0","16127","1691650182","1691650182"
﻿"LINK.EXE-B8FF7F14.pf","LINK.EXE","1691650422","C:\PROGRAM FILES\GO\PKG\TOOL\WINDOWS_AMD64\LINK.EXE","0","3329","1691650422","1691650422"
﻿"LOCKAPP.EXE-59620D5A.pf","LOCKAPP.EXE","1688141769","C:\WINDOWS\SYSTEMAPPS\MICROSOFT.LOCKAPP_CW5N1H2TXYEWY\LOCKAPP.EXE","7","25556","1688139904","1688141779"
﻿"LOCKAPP.EXE-59620D5A.pf","LOCKAPP.EXE","1688139894","C:\WINDOWS\SYSTEMAPPS\MICROSOFT.LOCKAPP_CW5N1H2TXYEWY\LOCKAPP.EXE","7","25556","1688139904","1688141779"
﻿"LOGONUI.EXE-09140401.pf","LOGONUI.EXE","1691646338","C:\WINDOWS\SYSTEM32\LOGONUI.EXE","3","35782","1688103377","1691646348"
﻿"LOGONUI.EXE-09140401.pf","LOGONUI.EXE","1691580543","C:\WINDOWS\SYSTEM32\LOGONUI.EXE","3","35782","1688103377","1691646348"
