"name","caption","description","displayname","errorcontrol","pathname","creationclassname","servicetype","started","startmode","startname","state","status","systemname","acceptpause","acceptstop"
ï»¿"FDResPub","Function Discovery Resource Publication","µo§G³o¥x¹q¸£©M³sµ²¦Ü³o¥x¹q¸£ªº¸ê·½¡A±z«K¥i¦bºô¸ô¤W§ä¨ì¥¦­Ì¡C¦pªG¦¹ªA°È°±¤î¡A«K¤£¦Aµo§Gºô¸ô¸ê·½¡Aºô¸ô¤Wªº¨ä¥L¹q¸£±NµLªk§ä¨ì¥¦­Ì¡C","Function Discovery Resource Publication","Normal","C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation -p","Win32_Service","Share Process","Stopped","Manual","NT AUTHORITY\LocalService","Stopped","OK","DESKTOP-TC5H5CS","No","No"
ï»¿"fhsvc","File History Service","±N¨Ï¥ÎªÌÀÉ®×½Æ»s¨ì³Æ¥÷¦ì¸m¡A¥H¨¾¤î¤£·V¿ò¥¢","File History Service","Normal","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p","Win32_Service","Share Process","Stopped","Manual","LocalSystem","Stopped","OK","DESKTOP-TC5H5CS","No","No"
ï»¿"FontCache","Windows Font Cache Service","³z¹L§Ö¨ú±`¥Îªº¦r«¬¸ê®Æ¡A±z¥i¥H³Ì¨Î¤ÆÀ³¥Îµ{¦¡®Ä¯à¡C¦pªG³o­ÓªA°È©|¥¼°õ¦æ¡AÀ³¥Îµ{¦¡«K·|±Ò°Ê¸ÓªA°È¡C±z¤]¥i¥H°±¥Î¦¹ªA°È¡A¤£¹L³o¼Ë°µ·|­°§CÀ³¥Îµ{¦¡®Ä¯à¡C","Windows Font Cache Service","Normal","C:\Windows\system32\svchost.exe -k LocalService -p","Win32_Service","Share Process","Running","Auto","NT AUTHORITY\LocalService","Running","OK","DESKTOP-TC5H5CS","No","Yes"
ï»¿"FrameServer","Windows Camera Frame Server","Åý¦h­Ó¥Î¤áºÝ¦s¨ú¨Ó¦Û¬Û¾÷¸Ë¸mªºµø°T®Ø¬[¡C","Windows Camera Frame Server","Normal","C:\Windows\System32\svchost.exe -k Camera","Win32_Service","Share Process","Stopped","Manual","LocalSystem","Stopped","OK","DESKTOP-TC5H5CS","No","No"
ï»¿"gpsvc","Group Policy Client","¦¹ªA°È­t³d³z¹L [¸s²Õ­ì«h] ¤¸¥ó¡A±N¨t²ÎºÞ²z­û©Ò³]©wªº³]©w­È®M¥Î¦b¹q¸£¤Î¨Ï¥ÎªÌ¡C¦pªG¸ÓªA°È°±¥Î¡A´N¤£·|®M¥Î³o¨Ç³]©w­È¡A¦Ó¥B¤]µLªk³z¹L [¸s²Õ­ì«h] ¨ÓºÞ²zÀ³¥Îµ{¦¡¤Î¤¸¥ó¡C¦pªG¸ÓªA°È°±¥Î¡A»Ý¥õ¿à [¸s²Õ­ì«h] ¤¸¥óªº¥ô¦ó¤¸¥ó©ÎÀ³¥Îµ{¦¡¥i¯à·|µLªk¹B§@¡C","Group Policy Client","Normal","C:\Windows\system32\svchost.exe -k netsvcs -p","Win32_Service","Share Process","Running","Auto","LocalSystem","Running","OK","DESKTOP-TC5H5CS","No","Yes"
ï»¿"GraphicsPerfSvc","GraphicsPerfSvc","Graphics performance monitor service","GraphicsPerfSvc","Ignore","C:\Windows\System32\svchost.exe -k GraphicsPerfSvcGroup","Win32_Service","Share Process","Stopped","Manual","LocalSystem","Stopped","OK","DESKTOP-TC5H5CS","No","No"
ï»¿"hidserv","Human Interface Device Service","±Ò¥Î¨ÃºûÅ@Áä½L¡B»»±±¾¹»P¨ä¥L¦h´CÅé¸Ë¸m¤W¤§±`¥Î«ö¶sªº¨Ï¥Î¡C«ØÄ³±zÅý³o­ÓªA°ÈÄ~Äò°õ¦æ¡C","Human Interface Device Service","Normal","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p","Win32_Service","Share Process","Stopped","Manual","LocalSystem","Stopped","OK","DESKTOP-TC5H5CS","No","No"
ï»¿"HvHost","HV ¥D¾÷ªA°È","¬° Hyper-V Hypervisor ´£¨Ñ¤@­Ó¤¶­±¡A¥H´£¨Ñ¥D¾÷§@·~¨t²Îªº­Ó§O¤À³Î®Ä¯à­p¼Æ¾¹¡C","HV ¥D¾÷ªA°È","Normal","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p","Win32_Service","Share Process","Stopped","Manual","LocalSystem","Stopped","OK","DESKTOP-TC5H5CS","No","No"
ï»¿"icssvc","Windows ¦æ°Ê¼öÂIªA°È","´£¨Ñ»P¨ä¥L¸Ë¸m¦@¥Î¦æ°Ê¼Æ¾Ú³s½uªº¯à¤O¡C","Windows ¦æ°Ê¼öÂIªA°È","Normal","C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p","Win32_Service","Share Process","Stopped","Manual","NT Authority\LocalService","Stopped","OK","DESKTOP-TC5H5CS","No","No"
ï»¿"IKEEXT","IKE and AuthIP IPsec Keying Modules","IKEEXT ªA°È¥D±± Internet Keying Exchange (IKE) ¤Î Authenticated Internet Protocol (AuthIP) ª÷Æ_³B²z¼Ò²Õ¡C³o¨Çª÷Æ_³B²z¼Ò²Õ¬O¥Î¨Ó¦bºô»Úºô¸ô³q°T¨ó©w¦w¥þ©Ê (IPsec) ¤¤¶i¦æÅçÃÒ¤Îª÷Æ_¥æ´«¡C°±¤î©Î°±¥Î IKEEXT ªA°È±N·|°±¥Î»P¦P¾«¸`ÂI¹q¸£¶¡ªº IKE ©M AuthIP ª÷Æ_¥æ´«¡CIPsec ³q±`·|³]©w¬°¨Ï¥Î IKE ©Î AuthIP¡A¦]¦¹¦pªG°±¤î©Î°±¥Î IKEEXT ªA°È¡A±N·|¾É­P IPsec ¥¢±Ñ¡A¨Ã¦M®`¨t²Îªº¦w¥þ©Ê¡C±j¯P«ØÄ³±z«ùÄò°õ¦æ IKEEXT ªA°È¡C","IKE and AuthIP IPsec Keying Modules","Normal","C:\Windows\system32\svchost.exe -k netsvcs -p","Win32_Service","Share Process","Running","Auto","LocalSystem","Running","OK","DESKTOP-TC5H5CS","No","Yes"
ï»¿"InstallService","Microsoft Store ¦w¸ËªA°È","´£¨Ñ Microsoft Store ªº°òÂ¦µ²ºc¤ä´©¡C¦¹ªA°È·|µø»Ý­n±Ò°Ê¡A¦pªG°±¥Î¦¹ªA°È¡A¦w¸Ë±NµLªk¥¿±`¹B§@¡C","Microsoft Store ¦w¸ËªA°È","Ignore","C:\Windows\System32\svchost.exe -k netsvcs -p","Win32_Service","Own Process","Running","Manual","LocalSystem","Running","OK","DESKTOP-TC5H5CS","No","Yes"
ï»¿"iphlpsvc","IP Helper","¨Ï¥Î IPv6 Âà´«§Þ³N (6to4¡BISATAP¡B³s±µ°ð Proxy »P Teredo) »P IP-HTTPS ´£¨Ñ³q¹D³s½u¯à¤O¡C¦pªG°±¤î¦¹ªA°È¡A¹q¸£±N¤£¨ã¦³³o¨Ç§Þ³N©Ò´£¨Ñªº¼W±j³s½u¯à¤O®Ä¯q¡C","IP Helper","Normal","C:\Windows\System32\svchost.exe -k NetSvcs -p","Win32_Service","Share Process","Running","Auto","LocalSystem","Running","OK","DESKTOP-TC5H5CS","No","Yes"
ï»¿"IpxlatCfgSvc","IP ÂàÄ¶³]©wªA°È","³]©w¤Î±Ò¥Î±q v4 ¨ì v6 ªºÂàÄ¶ (¤Ï¤§¥çµM)","IP ÂàÄ¶³]©wªA°È","Normal","C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p","Win32_Service","Share Process","Stopped","Manual","LocalSystem","Stopped","OK","DESKTOP-TC5H5CS","No","No"
ï»¿"KeyIso","CNG Key Isolation","CNG ª÷Æ_¹jÂ÷ªA°È¸Ë¸ü©ó LSA ³B²zµ{§Ç¡C¸ÓªA°È¥i¨Ì¾Ú¤@¯ë±ø¥ó¨Ó¹jÂ÷¨p±Kª÷Æ_©M¬ÛÃöÁp¥[±K½sÄ¶¾Þ§@ªºª÷Æ_³B²zµ{§Ç¡C¸ÓªA°È·|¥H²Å¦X¤@¯ë±ø¥óªº¦w¥þ³B²zµ{§Ç¨ÓÀx¦s©M¨Ï¥Îªø®Äª÷Æ_¡C","CNG Key Isolation","Normal","C:\Windows\system32\lsass.exe","Win32_Service","Share Process","Running","Manual","LocalSystem","Running","OK","DESKTOP-TC5H5CS","No","Yes"
ï»¿"KtmRm","KtmRm for Distributed Transaction Coordinator","¨ó½Õ¤À´²¦¡¥æ©ö¨ó½Õ¾¹ (MSDTC) »P®Ö¤ß¥æ©öºÞ²z­û (KTM) ¤§¶¡ªº¥æ©ö¡C¦pªG¤£»Ý­n³o¼Ë°µ¡A«ØÄ³±zÅý¦¹ªA°Èºû«ù¦b°±¤îª¬ºA¡C¦pªG»Ý­n³o¼Ë°µ¡AMSDTC »P KTM ³£·|¦Û°Ê±Ò°Ê¦¹ªA°È¡C¦pªG°±¥Î¦¹ªA°È¡A¥ô¦ó»P®Ö¤ß¸ê·½ºÞ²z­û¤¬°Êªº MSDTC ¥æ©ö³£·|¥¢±Ñ¡A¥B¥ô¦ó©ú½T¨Ì¦s©ó¦¹ªA°ÈªºªA°È±NµLªk±Ò°Ê¡C","KtmRm for Distributed Transaction Coordinator","Normal","C:\Windows\System32\svchost.exe -k NetworkServiceAndNoImpersonation -p","Win32_Service","Share Process","Stopped","Manual","NT AUTHORITY\NetworkService","Stopped","OK","DESKTOP-TC5H5CS","No","No"
ï»¿"LanmanServer","Server","¬°³o­Ó¹q¸£¤ä´©ºô¸ô¤WÀÉ®×¡B¦C¦L¡B©M©R¦WºÞ½uªº¦@¥Î¡C¦pªG°±¤î¦¹ªA°È¡A±NµLªk¨Ï¥Î³o¨Ç¥\¯à¡C¦pªG³o­ÓªA°È³Q°±¥Î¡A¥ô¦ó©ú½T¨Ì¦s©ó¥¦ªºªA°È±NµLªk±Ò°Ê¡C","Server","Normal","C:\Windows\system32\svchost.exe -k netsvcs -p","Win32_Service","Share Process","Running","Auto","LocalSystem","Running","OK","DESKTOP-TC5H5CS","No","Yes"
ï»¿"LanmanWorkstation","Workstation","«Ø¥ß¤ÎºûÅ@¨Ï¥Î SMB ³q°T¨ó©w¶i¦æªº¥Î¤áºÝ»P»·ºÝ¦øªA¾¹ºô¸ô³s½u¡C¦pªG°±¤î³o­ÓªA°È¡A±NµLªk¨Ï¥Î³o¨Ç³s½u¡C¦pªG°±¥Î³o­ÓªA°È¡A«h·|°±¤î©Ò¦³©ú½T¨Ì¦s¥¦ªºªA°È¡C","Workstation","Normal","C:\Windows\System32\svchost.exe -k NetworkService -p","Win32_Service","Share Process","Running","Auto","NT AUTHORITY\NetworkService","Running","OK","DESKTOP-TC5H5CS","Yes","Yes"
ï»¿"lfsvc","Geolocation Service","¦¹ªA°È·|ºÊµø¥Ø«eªº¨t²Î¦ì¸m¨ÃºÞ²z¦a²z¬]Äæ (¨ã¦³ÃöÁp¨Æ¥óªº¦a²z¦ì¸m)¡C­YÃö³¬¦¹ªA°È¡AÀ³¥Îµ{¦¡±NµLªk¨Ï¥Î©Î±µ¦¬¦a²z¦ì¸m©Î¦a²z¬]Äæªº³qª¾¡C","Geolocation Service","Normal","C:\Windows\system32\svchost.exe -k netsvcs -p","Win32_Service","Share Process","Running","Manual","LocalSystem","Running","OK","DESKTOP-TC5H5CS","No","Yes"
ï»¿"LicenseManager","Windows ±ÂÅvºÞ²z­ûªA°È","´£¨Ñ Microsoft Store ªº°òÂ¦µ²ºc¤ä´©¡C¦¹ªA°È·|µø»Ý­n±Ò°Ê¡A¦pªG°±¥Î¦¹ªA°È¡A±q Microsoft Store ¨ú±oªº¤º®e±NµLªk¥¿±`¹B§@¡C","Windows ±ÂÅvºÞ²z­ûªA°È","Ignore","C:\Windows\System32\svchost.exe -k LocalService -p","Win32_Service","Share Process","Running","Manual","NT Authority\LocalService","Running","OK","DESKTOP-TC5H5CS","No","Yes"
ï»¿"lltdsvc","Link-Layer Topology Discovery Mapper","«Ø¥ßºô¸ô¹Ï¡A¨ä¤¤¥]§t¹q¸£¤Î¸Ë¸m©Ý¼³ (³s½u¯à¤O) ¸ê°T¥H¤Î´y­z¨C¥x¹q¸£¤Î¸Ë¸mªº¤¤Ä~¸ê®Æ¡C¦pªG³o­ÓªA°È¤w°±¥Î¡Aºô¸ô¹Ï±NµLªk¥¿±`¹B§@¡C","Link-Layer Topology Discovery Mapper","Normal","C:\Windows\System32\svchost.exe -k LocalService -p","Win32_Service","Share Process","Stopped","Manual","NT AUTHORITY\LocalService","Stopped","OK","DESKTOP-TC5H5CS","No","No"
ï»¿"lmhosts","TCP/IP NetBIOS Helper","´£¨Ñ¹ï NetBIOS over TCP/IP ¥H¤Îºô¸ô¤W¥Î¤áºÝ NetBIOS ¦WºÙ¸ÑªRªº¤ä´©¡A¦]¦¹Åý¨Ï¥ÎªÌ¥i¥H¦@¥ÎÀÉ®×¡B¦C¦L¥H¤Îµn¤J¨ìºô¸ô¡C¦pªG³o­ÓªA°È³Q°±¤î¡A¥i¯àµLªk¨Ï¥Î³o¨Ç¥\¯à¡C¦pªG³o­ÓªA°È³Q°±¥Î¡A¥ô¦ó©ú½T¨Ì¦s©ó¥¦ªºªA°È±NµLªk±Ò°Ê¡C","TCP/IP NetBIOS Helper","Normal","C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted -p","Win32_Service","Share Process","Running","Manual","NT AUTHORITY\LocalService","Running","OK","DESKTOP-TC5H5CS","No","Yes"
ï»¿"LSM","Local Session Manager","¥Î©óºÞ²z¥»¾÷¨Ï¥ÎªÌ¤u§@¶¥¬qªº®Ö¤ß Windows ªA°È¡C°±¤î©Î°±¥Î¦¹ªA°È±N·|¾É­P¨t²Î¤£Ã­©w¡C","Local Session Manager","Normal","C:\Windows\system32\svchost.exe -k DcomLaunch -p","Win32_Service","Share Process","Running","Auto","LocalSystem","Running","OK","DESKTOP-TC5H5CS","No","No"
ï»¿"LxpSvc","»y¨¥ÅéÅçªA°È","´£¨Ñ³¡¸p¤Î³]©w·í¦a»y¨t¤Æ Windows ¸ê·½ªº°òÂ¦µ²ºc¤ä´©¡C³o¶µªA°È·|¦b´£¥X­n¨D®É±Ò°Ê¡A­Y°±¥Î³o¶µªA°È¡AWindows »y¨¥±N¤£·|³¡¸p¦Ü¨t²Î¡A¦Ó Windows ¤]¥i¯àµLªk¥¿±`¹B§@¡C","»y¨¥ÅéÅçªA°È","Ignore","C:\Windows\system32\svchost.exe -k netsvcs","Win32_Service","Share Process","Stopped","Manual","LocalSystem","Stopped","OK","DESKTOP-TC5H5CS","No","No"
ï»¿"MapsBroker","Downloaded Maps Manager","¥i¥ÎÀ³¥Îµ{¦¡¦s¨ú¤w¤U¸ü¤§¦a¹Ïªº Windows ªA°È¡C¦¹À³¥Îµ{¦¡¬O¥Ñ­n¦s¨ú¤w¤U¸ü¤§¦a¹ÏªºÀ³¥Îµ{¦¡µø»Ý­n±Ò°Ê¡C°±¥Î¦¹ªA°È±N¨Ï±oÀ³¥Îµ{¦¡µLªk¦s¨ú¦a¹Ï¡C","Downloaded Maps Manager","Normal","C:\Windows\System32\svchost.exe -k NetworkService -p","Win32_Service","Own Process","Stopped","Auto","NT AUTHORITY\NetworkService","Stopped","OK","DESKTOP-TC5H5CS","No","No"
ï»¿"McpManagementService","McpManagementService"," ","McpManagementService","Normal","C:\Windows\system32\svchost.exe -k McpManagementServiceGroup","Win32_Service","Own Process","Stopped","Manual","LocalSystem","Stopped","OK","DESKTOP-TC5H5CS","No","No"
ï»¿"MicrosoftEdgeElevationService","Microsoft Edge Elevation Service (MicrosoftEdgeElevationService)","Keeps Microsoft Edge up to update. If this service is disabled, the application will not be kept up to date.","Microsoft Edge Elevation Service (MicrosoftEdgeElevationService)","Normal",""C:\Program Files (x86)\Microsoft\Edge\Application\115.0.1901.200\elevation_service.exe"","Win32_Service","Own Process","Stopped","Manual","LocalSystem","Stopped","OK","DESKTOP-TC5H5CS","No","No"
ï»¿"MixedRealityOpenXRSvc","Windows Mixed Reality OpenXR Service","Enables Mixed Reality OpenXR runtime functionality","Windows Mixed Reality OpenXR Service","Normal","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p","Win32_Service","Share Process","Stopped","Manual","LocalSystem","Stopped","OK","DESKTOP-TC5H5CS","No","No"
ï»¿"mpssvc","Windows Defender Firewall","Windows Defender ¨¾¤õÀð¸g¥Ñªý¤î¥¼±ÂÅv¨Ï¥ÎªÌ³z¹Lºô»Úºô¸ô©Îºô¸ô¨ú±o¹ï±z¹q¸£ªº¦s¨ú¨Ó«OÅ@±zªº¹q¸£¡C","Windows Defender Firewall","Normal","C:\Windows\system32\svchost.exe -k LocalServiceNoNetworkFirewall -p","Win32_Service","Share Process","Running","Auto","NT Authority\LocalService","Running","OK","DESKTOP-TC5H5CS","No","No"
ï»¿"MSDTC","Distributed Transaction Coordinator","¨ó½Õ¸ó¶V¦h­Ó¸ê·½ºÞ²z­ûªº¥æ©ö¡A¤ñ¦p¸ê®Æ®w¡B°T®§¦î¦C¤ÎÀÉ®×¨t²Î¡C¦pªG¦¹ªA°È³Q°±¤î¡A³o¨Ç¥æ©ö±N·|¥¢±Ñ¡C¦pªG³o­ÓªA°È¤w°±¥Î¡A©Ò¦³¨Ì¦s©ó¥¦ªºªA°È³£±NµLªk±Ò°Ê¡C","Distributed Transaction Coordinator","Normal","C:\Windows\System32\msdtc.exe","Win32_Service","Own Process","Running","Manual","NT AUTHORITY\NetworkService","Running","OK","DESKTOP-TC5H5CS","No","Yes"
ï»¿"MSiSCSI","Microsoft iSCSI Initiator Service","ºÞ²z±q³o³¡¹q¸£³s½u¦Ü»·ºÝ iSCSI ¥Ø¼Ð¸Ë¸mªº Internet SCSI (iSCSI) ¤u§@¶¥¬q¡C¦pªG¦¹ªA°È°±¤î¡A³o³¡¹q¸£±NµLªkµn¤J©Î¦s¨ú iSCSI ¥Ø¼Ð¡C¦pªG¦¹ªA°È°±¥Î¡A©Ò¦³©ú½T¨Ì¦s©ó¥¦ªºªA°È³£±NµLªk±Ò°Ê¡C","Microsoft iSCSI Initiator Service","Normal","C:\Windows\system32\svchost.exe -k netsvcs -p","Win32_Service","Share Process","Stopped","Manual","LocalSystem","Stopped","OK","DESKTOP-TC5H5CS","No","No"
ï»¿"msiserver","Windows Installer","·s¼W¡B­×§ï¤Î²¾°£¥H Windows Installer (*.msi¡B*.msp) ®M¥ó§Î¦¡´£¨ÑªºÀ³¥Îµ{¦¡¡C¦pªG°±¥Î¦¹ªA°È¡A©Ò¦³©ú½T¨Ì¦s©ó¥¦ªºªA°È³£±NµLªk±Ò°Ê¡C","Windows Installer","Normal","C:\Windows\system32\msiexec.exe /V","Win32_Service","Own Process","Stopped","Manual","LocalSystem","Stopped","OK","DESKTOP-TC5H5CS","No","No"
ï»¿"MsKeyboardFilter","Microsoft Keyboard Filter","±±¨î«öÁä¿é¤J¿z¿ï»P¹ïÀ³","Microsoft Keyboard Filter","Normal","C:\Windows\system32\svchost.exe -k netsvcs -p","Win32_Service","Share Process","Stopped","Disabled","LocalSystem","Stopped","OK","DESKTOP-TC5H5CS","No","No"
ï»¿"NaturalAuthentication","¦ÛµMÅçÃÒ","°T¸¹·JÁ`¤u¨ãªA°È¡A¥i®Ú¾Ú®É¶¡¡Bºô¸ô¡B¦a²z¦ì¸m¡BÂÅ¤ú¤Î cdf ­n¯À¨Óµû¦ô°T¸¹¡C¤ä´©ªº¥\¯à¦³¸Ë¸m¸Ñ°£Âê©w¡B°ÊºAÂê©w¤Î Dynamo MDM ­ì«h","¦ÛµMÅçÃÒ","Normal","C:\Windows\system32\svchost.exe -k netsvcs -p","Win32_Service","Share Process","Stopped","Manual","LocalSystem","Stopped","OK","DESKTOP-TC5H5CS","No","No"
ï»¿"NcaSvc","Network Connectivity Assistant","´£¨Ñ UI ¤¸¥óªº DirectAccess ª¬ºA³qª¾","Network Connectivity Assistant","Normal","C:\Windows\System32\svchost.exe -k NetSvcs -p","Win32_Service","Share Process","Stopped","Manual","LocalSystem","Stopped","OK","DESKTOP-TC5H5CS","No","No"
ï»¿"NcbService","Network Connection Broker","¥iÅý Windows ¥«¶°À³¥Îµ{¦¡±µ¦¬ºô»Úºô¸ô³qª¾ªº¥N²z¤H³s½u¡C","Network Connection Broker","Normal","C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p","Win32_Service","Share Process","Running","Manual","LocalSystem","Running","OK","DESKTOP-TC5H5CS","No","Yes"
ï»¿"NcdAutoSetup","Network Connected Devices Auto-Setup","¡u¤w³s½u¨ìºô¸ô¤§¸Ë¸mªº¦Û°Ê³]©w¡vªA°È¥iºÊµø¨Ã¦w¸Ë¤w³s½u¨ì²Å¦X¸ê®æ¤§ºô¸ôªº¦X®æ¸Ë¸m¡C°±¤î©Î°±¥Î¦¹ªA°È·|¨Ï±o Windows µLªk¦Û°Ê±´¯Á¨Ã¦w¸Ë¤w³s½u¨ìºô¸ôªº¦X®æ¸Ë¸m¡C¨Ï¥ÎªÌ¤´µM¥i¥H¤â°Ê³z¹L¨Ï¥ÎªÌ¤¶­±±N¤w³s½u¨ìºô¸ôªº¸Ë¸m·s¼W¨ì¹q¸£¡C","Network Connected Devices Auto-Setup","Normal","C:\Windows\System32\svchost.exe -k LocalServiceNoNetwork -p","Win32_Service","Share Process","Stopped","Manual","NT AUTHORITY\LocalService","Stopped","OK","DESKTOP-TC5H5CS","No","No"
ï»¿"Netlogon","Netlogon","ºû«ù³o­Ó¹q¸£©Mºô°ì±±¨î¯¸¶¡¥Î©óÅçÃÒ¨Ï¥ÎªÌ©MªA°Èªº¦w¥þ³q¹D¡C¦pªG³o­ÓªA°È³Q°±¤î¡A¹q¸£¥i¯àµLªkÅçÃÒ¨Ï¥ÎªÌ©MªA°È¡A¥Bºô°ì±±¨î¯¸±NµLªkµn¿ý DNS °O¿ý¡C¦pªG³o­ÓªA°È³Q°±¥Î¡A¥ô¦ó©ú½T¨Ì¦s©ó¥¦ªºªA°È±NµLªk±Ò°Ê¡C","Netlogon","Normal","C:\Windows\system32\lsass.exe","Win32_Service","Share Process","Stopped","Manual","LocalSystem","Stopped","OK","DESKTOP-TC5H5CS","No","No"
ï»¿"Netman","Network Connections","ºÞ²z¦bºô¸ô©M¼·¸¹³s½u¸ê®Æ§¨¤¤ªºª«¥ó¡A±z¥i¥H¦b¦¹¸ê®Æ§¨¤¤ÀËµø°Ï°ìºô¸ô©M»·ºÝ³s½u¡C","Network Connections","Normal","C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p","Win32_Service","Share Process","Stopped","Manual","LocalSystem","Stopped","OK","DESKTOP-TC5H5CS","No","No"
ï»¿"netprofm","Network List Service","ÃÑ§O¹q¸£¤w³s½uªººô¸ô¡B¦¬¶°¨ÃÀx¦s³o¨Çºô¸ôªº¤º®e¡A¨Ã¦b³o¨Ç¤º®eÅÜ§ó®É³qª¾À³¥Îµ{¦¡¡C","Network List Service","Normal","C:\Windows\System32\svchost.exe -k LocalService -p","Win32_Service","Share Process","Running","Manual","NT AUTHORITY\LocalService","Running","OK","DESKTOP-TC5H5CS","No","Yes"
ï»¿"NetSetupSvc","Network Setup Service","¡uºô¸ô³]©wªA°È¡vºÞ²zºô¸ôÅX°Êµ{¦¡ªº¦w¸Ë¡A¨Ã¥i¤¹³\³]©w§C¼h¯Åºô¸ô³]©w¡C¦pªG°±¤î¦¹ªA°È¡A¥i¯à·|¨ú®ø¥ô¦ó¶i¦æ¤¤ªºÅX°Êµ{¦¡¦w¸Ë§@·~¡C","Network Setup Service","Normal","C:\Windows\System32\svchost.exe -k netsvcs -p","Win32_Service","Share Process","Stopped","Manual","LocalSystem","Stopped","OK","DESKTOP-TC5H5CS","No","No"
ï»¿"NetTcpPortSharing","Net.Tcp Port Sharing Service","´£¨Ñ¦b net.tcp ³q°T¨ó©w¤W¦@¥Î TCP ³s±µ°ðªº¯à¤O¡C","Net.Tcp Port Sharing Service","Normal","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\SMSvcHost.exe","Win32_Service","Share Process","Stopped","Disabled","NT AUTHORITY\LocalService","Stopped","OK","DESKTOP-TC5H5CS","No","No"
ï»¿"NgcCtnrSvc","Microsoft Passport Container","ºÞ²z¨Ï¥ÎªÌ¥Î¨Ó¦V¨­¤ÀÃÑ§O´£¨ÑªÌÅçÃÒªº¥»¾÷¨Ï¥ÎªÌ¨­¤ÀÃÑ§Oª÷Æ_¡A¥H¤Î TPM µêÀÀ´¼¼z¥d¡C¦pªG°±¥Î¦¹ªA°È¡A±NµLªk¦s¨ú¥»¾÷¨Ï¥ÎªÌ¨­¤ÀÃÑ§Oª÷Æ_»P TPM µêÀÀ´¼¼z¥d¡C«ØÄ³±z¤£­n­«·s³]©w¦¹ªA°È¡C","Microsoft Passport Container","Normal","C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p","Win32_Service","Share Process","Stopped","Manual","NT AUTHORITY\LocalService","Stopped","OK","DESKTOP-TC5H5CS","No","No"
ï»¿"NgcSvc","Microsoft Passport","°w¹ï¥Î©óÅçÃÒ¨Ï¥ÎªÌÃöÁp¨­¤ÀÃÑ§O´£¨ÑªÌªº±K½X½sÄ¶ª÷Æ_´£¨Ñ³B²zµ{§Ç¹jÂ÷¡C¦pªG°±¥Î¦¹ªA°È¡A±NµLªk¨Ï¥Î¤ÎºÞ²z³o¨Çª÷Æ_¡A¥]¬A¹q¸£µn¤J¥H¤ÎÀ³¥Îµ{¦¡»Pºô¯¸ªº³æ¤@µn¤J¡C¦¹ªA°È·|¦Û°Ê±Ò°Ê¤Î°±¤î¡C«ØÄ³±z¤£­n­«·s³]©w¦¹ªA°È¡C","Microsoft Passport","Normal","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p","Win32_Service","Share Process","Stopped","Manual","LocalSystem","Stopped","OK","DESKTOP-TC5H5CS","No","No"
ï»¿"NlaSvc","Network Location Awareness","¦¬¶°¤ÎÀx¦sºô¸ôªº³]©w¸ê°T¡A¨Ã¥B¦b­×§ï¦¹¸ê°T®É¡A³qª¾µ{¦¡¡C¦pªG°±¤î¦¹ªA°È¡A³]©w¸ê°T´N¥i¯à·|µLªk¨Ï¥Î¡C¦pªG°±¥Î¦¹ªA°È¡A«h©ú½T¨Ì¿à¥¦ªº¥ô¦óªA°È±N·|µLªk±Ò°Ê¡C","Network Location Awareness","Normal","C:\Windows\System32\svchost.exe -k NetworkService -p","Win32_Service","Share Process","Running","Auto","NT AUTHORITY\NetworkService","Running","OK","DESKTOP-TC5H5CS","No","Yes"
ï»¿"nsi","Network Store Interface Service","¦¹ªA°È¥i±Nºô¸ô³qª¾ (¨Ò¦p¤¶­±ªº·s¼W/§R°£µ¥) ¶Ç»¼µ¹¨Ï¥ÎªÌ¼Ò¦¡ªº¥Î¤áºÝ¡C°±¤î¦¹ªA°È±N³y¦¨ºô¸ô³s½u¤¤Â_¡C¦pªG³o­ÓªA°È³Q°±¥Î¡A¥ô¦ó©ú½T¨Ì¦s©ó¥¦ªºªA°È±NµLªk±Ò°Ê¡C","Network Store Interface Service","Normal","C:\Windows\system32\svchost.exe -k LocalService -p","Win32_Service","Share Process","Running","Auto","NT Authority\LocalService","Running","OK","DESKTOP-TC5H5CS","No","Yes"
