"record_id","app_name","app_id","user_name","user_sid","bytes_sent","bytes_recvd","network_adapter","network_adapter_guid","interfaceluid","timestamp"
﻿"7583","system\ipv6 control message","100","SYSTEM\NT AUTHORITY","S-1-5-18","0","602","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689924960"
﻿"7584","system","104","SYSTEM\NT AUTHORITY","S-1-5-18","0","360","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689924960"
﻿"7585","DiagTrack","246","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","34558","12727","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689924960"
﻿"7586","c:\users\test\appdata\local\programs\microsoft vs code\code.exe","356","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","15197","37898","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689924960"
﻿"7587","Microsoft.Windows.Search_1.14.10.19041_neutral_neutral_cw5n1h2txyewy","923","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","3996","7683","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689924960"
﻿"7588","WpnService","247","SYSTEM\NT AUTHORITY","S-1-5-18","791","1108","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689924960"
﻿"7589","DoSvc","335","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","12394","23220","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689924960"
﻿"7590","LicenseManager","248","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","4433","5367","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689924960"
﻿"7591","wlidsvc","245","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","62561","61897","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689924960"
﻿"7592","LicenseManager","248","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","3194","6821","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689924960"
﻿"7593","wlidsvc","245","LOCAL SERVICE\NT AUTHORITY","S-1-5-19","6009","11439","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689924960"
﻿"7594","c:\program files (x86)\microsoft\edge\application\msedge.exe","337","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","85326","639294","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689924960"
﻿"7595","BITS","255","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","3433","38347","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689924960"
﻿"7596","CryptSvc","256","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","1049","882","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689924960"
﻿"7597","Microsoft.Windows.ContentDeliveryManager_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy","313","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","11362","14159","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689924960"
﻿"7598","c:\windows\system32\taskhostw.exe","253","SYSTEM\NT AUTHORITY","S-1-5-18","3975","8358","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689924960"
﻿"7599","c:\program files (x86)\microsoft\edgeupdate\microsoftedgeupdate.exe","102","SYSTEM\NT AUTHORITY","S-1-5-18","3054","4727","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689924960"
﻿"7600","c:\program files (x86)\microsoft\edgeupdate\microsoftedgeupdate.exe","102","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","4008","5130","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689924960"
﻿"7601","c:\program files (x86)\microsoft visual studio\2019\community\common7\ide\perfwatson2.exe","1477","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","2894","14041","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689924960"
﻿"7602","DoSvc","335","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","30287","15536","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689928680"
﻿"7603","c:\program files (x86)\microsoft visual studio\2019\community\common7\ide\devenv.exe","1478","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","16126","85577","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689928680"
﻿"7604","Dnscache","99","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","4793","7585","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689928680"
﻿"7605","TermService","342","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","328693","243960","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689928680"
﻿"7606","c:\program files (x86)\microsoft visual studio\2019\community\common7\servicehub\hosts\servicehub.host.clr.x86\servicehub.vsdetouredhost.exe","1479","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","1026","10515","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689928680"
﻿"7607","DiagTrack","246","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","22594","17957","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689928680"
﻿"7608","c:\users\test\appdata\local\microsoft\onedrive\onedrive.exe","338","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","17533","33024","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689928680"
﻿"7609","c:\program files (x86)\microsoft visual studio\2019\community\common7\ide\perfwatson2.exe","1477","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","7102","13935","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689928680"
﻿"7610"," ","1"," "," ","587045","23460566","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689928680"
﻿"7611","c:\program files (x86)\microsoft visual studio\2019\community\common7\servicehub\hosts\servicehub.host.clr.x86\servicehub.vsdetouredhost.exe","1479","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","1045","6370","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689928680"
﻿"7612","c:\program files (x86)\microsoft visual studio\2019\community\common7\servicehub\hosts\servicehub.host.clr.x86\servicehub.vsdetouredhost.exe","1479","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","1043","6371","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689928680"
﻿"7613","CryptSvc","256","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","1660","4962","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689928680"
﻿"7614","system","104","SYSTEM\NT AUTHORITY","S-1-5-18","0","480","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689928680"
﻿"7615","WpnUserService_ea5b19","3115","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","2746","15464","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689928680"
﻿"7616","c:\program files (x86)\microsoft visual studio\installer\resources\app\servicehub\services\microsoft.visualstudio.setup.service\backgrounddownload.exe","1480","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","6531","35027","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689928680"
﻿"7617","system\ipv6 control message","100","SYSTEM\NT AUTHORITY","S-1-5-18","0","688","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689928680"
﻿"7618","WpnService","247","SYSTEM\NT AUTHORITY","S-1-5-18","418","570","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689928680"
﻿"7619","Microsoft.YourPhone_1.23052.122.0_x64__8wekyb3d8bbwe","4895","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","1654","15879","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689928680"
﻿"7620","c:\users\test\appdata\local\programs\microsoft vs code\code.exe","356","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","15216","38604","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689928680"
﻿"7621","DoSvc","335","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","6091","11593","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689928680"
﻿"7622","c:\windows\system32\rundll32.exe","706","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","1306","3447","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689928680"
﻿"7623","c:\program files (x86)\microsoft\edge\application\msedge.exe","337","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","55019","66459","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689928680"
﻿"7624","wlidsvc","245","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","14262","20625","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689928680"
﻿"7625","c:\windows\system32\taskhostw.exe","253","SYSTEM\NT AUTHORITY","S-1-5-18","2948","9917","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689928680"
﻿"7626","DoSvc","335","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","10253","19447","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689932280"
﻿"7627","c:\program files (x86)\microsoft visual studio\2019\community\common7\ide\devenv.exe","1478","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","8734","41360","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689932280"
﻿"7628","c:\program files (x86)\microsoft\edge\application\msedge.exe","337","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","43580","59480","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689932280"
﻿"7629","TermService","342","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","317255","235438","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689932280"
﻿"7630","DoSvc","335","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","28495","14458","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689932280"
﻿"7631","c:\users\test\appdata\local\microsoft\onedrive\onedrive.exe","338","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","124032","49312","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689932280"
﻿"7632"," ","1"," "," ","630411","20606786","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689932280"
﻿"7633","DiagTrack","246","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","22792","20533","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689932280"
﻿"7634","Dnscache","99","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","3477","5704","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689932280"
﻿"7635","CryptSvc","256","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","1606","1411","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689932280"
﻿"7636","system","104","SYSTEM\NT AUTHORITY","S-1-5-18","0","1080","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689932280"
﻿"7637","WpnUserService_ea5b19","3115","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","2800","16978","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689932280"
﻿"7638","WpnService","247","SYSTEM\NT AUTHORITY","S-1-5-18","418","570","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689932280"
﻿"7639","system\ipv6 control message","100","SYSTEM\NT AUTHORITY","S-1-5-18","0","860","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689932280"
﻿"7640","c:\users\test\appdata\local\programs\microsoft vs code\code.exe","356","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","15417","38871","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689932280"
﻿"7641","c:\windows\system32\taskhostw.exe","253","SYSTEM\NT AUTHORITY","S-1-5-18","2900","8347","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689932280"
﻿"7642","c:\windows\system32\sihclient.exe","955","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","2374","6997","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689932280"
﻿"7643","c:\program files (x86)\microsoft visual studio\2019\community\common7\ide\devenv.exe","1478","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","10390","43034","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689936000"
﻿"7644","TermService","342","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","327263","243060","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689936000"
﻿"7645","c:\users\test\appdata\local\microsoft\onedrive\onedrive.exe","338","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","17510","31526","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689936000"
﻿"7646","DoSvc","335","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","25026","10320","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689936000"
﻿"7647"," ","1"," "," ","561741","24632907","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689936000"
﻿"7648","system\ipv6 control message","100","SYSTEM\NT AUTHORITY","S-1-5-18","0","602","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689936000"
﻿"7649","WpnUserService_ea5b19","3115","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","2800","18888","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689936000"
﻿"7650","Dnscache","99","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","3190","5829","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689936000"
﻿"7651","WpnService","247","SYSTEM\NT AUTHORITY","S-1-5-18","984","1372","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689936000"
﻿"7652","system","104","SYSTEM\NT AUTHORITY","S-1-5-18","0","840","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689936000"
﻿"7653","DoSvc","335","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","14219","26952","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689936000"
﻿"7654","DiagTrack","246","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","15768","9855","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689936000"
﻿"7655","wlidsvc","245","SYSTEM\NT AUTHORITY","S-1-5-18","5981","6999","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689936000"
﻿"7656","CryptSvc","256","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","611","4016","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689936000"
﻿"7657","c:\program files (x86)\microsoft visual studio\2019\community\common7\ide\perfwatson2.exe","1477","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","3457","12248","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689936000"
﻿"7658","c:\users\test\appdata\local\programs\microsoft vs code\code.exe","356","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","15110","42907","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689936000"
﻿"7659","Microsoft.Windows.Search_1.14.10.19041_neutral_neutral_cw5n1h2txyewy","923","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","12060","18588","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689936000"
﻿"7660","Dhcp","101","LOCAL SERVICE\NT AUTHORITY","S-1-5-19","1099","0","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689936000"
﻿"7661","c:\program files (x86)\microsoft\edge\application\msedge.exe","337","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","51448","68638","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689936000"
﻿"7662","BITS","255","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","5881","31759","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689936000"
﻿"7663","lfsvc","334","SYSTEM\NT AUTHORITY","S-1-5-18","1909","4597","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689936000"
﻿"7664","DoSvc","335","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","35132","21152","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689939600"
﻿"7665","DoSvc","335","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","6360","11874","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689939600"
﻿"7666","TermService","342","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","318742","236100","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689939600"
﻿"7667","c:\users\test\appdata\local\microsoft\onedrive\onedrive.exe","338","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","17092","32246","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689939600"
﻿"7668"," ","1"," "," ","560674","9379388","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689939600"
﻿"7669","DiagTrack","246","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","25385","116095","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689939600"
﻿"7670","Dnscache","99","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","4097","6725","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689939600"
﻿"7671","system","104","SYSTEM\NT AUTHORITY","S-1-5-18","0","960","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689939600"
﻿"7672","CryptSvc","256","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","1049","902","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689939600"
﻿"7673","c:\program files (x86)\microsoft visual studio\installer\resources\app\servicehub\services\microsoft.visualstudio.setup.service\backgrounddownload.exe","1480","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","6477","35087","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689939600"
﻿"7674","system\ipv6 control message","100","SYSTEM\NT AUTHORITY","S-1-5-18","0","172","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689939600"
﻿"7675","c:\users\test\appdata\local\programs\microsoft vs code\code.exe","356","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","15035","31779","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689939600"
﻿"7676","wlidsvc","245","SYSTEM\NT AUTHORITY","S-1-5-18","6084","6781","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689939600"
﻿"7677","WpnUserService_ea5b19","3115","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","3636","21578","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689939600"
﻿"7678","CryptSvc","256","SYSTEM\NT AUTHORITY","S-1-5-18","557","441","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689939600"
﻿"7679","WpnService","247","SYSTEM\NT AUTHORITY","S-1-5-18","418","570","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689939600"
﻿"7680","c:\program files (x86)\microsoft\edge\application\msedge.exe","337","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","39396","56375","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689939600"
﻿"7681","c:\program files (x86)\microsoft visual studio\2019\community\common7\ide\devenv.exe","1478","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","8734","41503","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689939600"
﻿"7682","Microsoft.Windows.ContentDeliveryManager_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy","313","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","5273","13066","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689939600"
﻿"7683","wlidsvc","245","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","16059","22646","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689939600"
﻿"7684","CDPUserSvc_ea5b19","3116","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","4102","6608","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689939600"
﻿"7685","DoSvc","335","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","15794974","75716","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689943320"
﻿"7686","system","104","SYSTEM\NT AUTHORITY","S-1-5-18","0","960","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689943320"
﻿"7687","TermService","342","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","327042","242760","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689943320"
﻿"7688","c:\users\test\appdata\local\microsoft\onedrive\onedrive.exe","338","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","125611","94594","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689943320"
﻿"7689","DoSvc","335","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","10301","19268","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689943320"
﻿"7690"," ","1"," "," ","16400831","1310681","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689943320"
